bedrooms,bathrooms,size_sqm,plot_size_sqm,age_years,distance_to_cbd_km,gated_community,has_pool,has_garage,has_backup_power,has_borehole,price_ghs,city_Cape Coast,city_Kumasi,city_Takoradi,city_Tamale,city_Tema,property_type_Detached House,property_type_Semi-Detached,property_type_Townhouse,price_per_sqm_proxy,total_rooms,is_far_from_cbd
3,3,153.9,261.1,19,5.07,1,0,1,0,1,1858528.8,False,False,False,False,False,True,False,False,153.9,6,0
3,3,135.3,0.0,17,1.35,0,0,0,1,0,468399.73,True,False,False,False,False,False,False,False,135.3,6,0
2,2,107.7,0.0,13,8.06,1,0,0,1,0,308557.02,False,False,False,True,False,False,False,False,107.7,4,0
3,3,145.2,0.0,11,7.01,0,0,0,1,0,475244.23,False,True,False,False,False,False,False,False,145.2,6,0
5,4,250.5,0.0,20,23.44,1,0,0,0,0,756205.17,False,True,False,False,False,False,False,False,250.5,9,1
3,3,190.1,382.4,26,8.98,1,1,1,1,0,985398.19,False,True,False,False,False,False,False,True,190.1,6,0
4,4,203.1,0.0,26,17.6,0,0,0,1,0,449156.22,True,False,False,False,False,False,False,False,203.1,8,1
3,3,193.4,371.1,27,26.82,0,0,0,1,0,826286.78,False,False,False,False,True,True,False,False,193.4,6,1
3,2,107.3,188.2,0,17.07,1,0,1,0,0,1045519.63,False,False,False,False,False,True,False,False,107.3,5,1
3,3,188.7,444.7,24,7.33,0,0,1,0,1,746369.37,True,False,False,False,False,False,False,True,188.7,6,0
5,4,278.6,666.9,29,4.98,0,0,1,1,1,1714833.56,False,True,False,False,False,True,False,False,278.6,9,0
3,3,206.9,398.3,21,1.04,0,1,1,1,1,1499079.9,False,True,False,False,False,False,False,True,206.9,6,0
4,3,177.5,0.0,12,5.2,1,0,0,0,0,1368406.2,False,False,False,False,False,False,False,False,177.5,7,0
5,5,234.5,504.1,28,17.69,1,0,0,1,0,599379.73,False,False,True,False,False,False,True,False,234.5,10,1
2,1,137.5,329.7,18,6.23,0,1,0,1,1,984305.79,False,False,False,False,True,False,False,True,137.5,3,0
1,1,84.9,114.1,19,22.36,0,0,1,0,1,547789.93,False,False,False,False,False,True,False,False,84.9,2,1
4,4,221.9,502.6,24,1.9,0,0,1,1,0,1422333.67,False,False,False,False,True,False,False,True,221.9,8,0
4,4,218.6,427.8,9,11.48,1,0,0,0,0,846310.33,False,False,False,True,False,True,False,False,218.6,8,0
4,4,162.8,0.0,8,0.85,1,0,0,0,1,635102.58,True,False,False,False,False,False,False,False,162.8,8,0
4,3,203.6,414.9,14,14.89,0,0,0,1,1,943177.81,True,False,False,False,False,True,False,False,203.6,7,0
3,2,140.2,0.0,20,3.08,1,0,0,0,1,926342.96,False,False,False,False,False,False,False,False,140.2,5,0
4,4,216.3,373.1,24,17.64,1,0,0,1,0,1068521.7,False,True,False,False,False,True,False,False,216.3,8,1
3,3,197.0,0.0,13,3.86,1,0,0,0,0,1048389.44,False,False,False,False,True,False,False,False,197.0,6,0
2,1,136.1,0.0,2,3.97,0,0,1,1,0,681719.88,False,True,False,False,False,False,False,False,136.1,3,0
1,1,101.8,133.7,0,7.47,0,0,1,1,0,793744.91,False,False,False,False,True,False,False,True,101.8,2,0
2,2,146.1,0.0,22,21.21,1,0,0,0,0,410623.24,False,False,False,False,True,False,False,False,146.1,4,1
4,4,195.2,351.3,12,3.15,0,0,0,1,1,2112974.14,False,False,False,False,False,False,False,True,195.2,8,0
4,4,178.9,229.2,9,6.54,0,0,1,0,1,1194681.6,False,False,False,False,True,False,False,True,178.9,8,0
4,4,245.5,505.3,12,4.42,1,0,1,1,0,3797645.56,False,False,False,False,False,True,False,False,245.5,8,0
2,2,138.4,256.8,28,1.06,0,0,1,0,0,1196317.71,False,False,False,False,False,True,False,False,138.4,4,0
4,4,221.7,0.0,16,0.54,0,0,0,1,1,938881.53,False,True,False,False,False,False,False,False,221.7,8,0
4,4,220.7,313.6,8,8.49,0,0,0,0,1,1136513.46,True,False,False,False,False,True,False,False,220.7,8,0
2,2,102.7,199.4,9,1.43,0,0,1,1,0,638277.6,False,False,True,False,False,True,False,False,102.7,4,0
2,1,131.5,183.1,16,4.57,0,0,1,1,0,786954.61,False,False,False,False,True,False,True,False,131.5,3,0
3,2,201.2,476.0,14,1.3,0,0,0,1,0,2160361.82,False,False,False,False,False,True,False,False,201.2,5,0
3,2,162.6,231.5,23,4.84,1,1,1,0,1,1090810.48,False,False,False,False,True,False,False,True,162.6,5,0
3,3,190.2,0.0,7,17.4,0,0,0,0,1,1138214.01,False,False,False,False,False,False,False,False,190.2,6,1
1,1,83.5,110.3,24,8.86,1,1,0,0,1,933157.61,False,False,False,False,False,True,False,False,83.5,2,0
1,1,133.5,180.2,0,6.05,0,0,1,1,1,1897770.94,False,False,False,False,False,True,False,False,133.5,2,0
3,3,164.7,0.0,2,2.75,1,0,1,0,1,1232121.47,False,False,False,False,True,False,False,False,164.7,6,0
2,1,134.3,0.0,1,14.81,0,0,0,1,1,736560.78,False,False,False,False,True,False,False,False,134.3,3,0
2,2,163.5,251.6,26,15.91,0,0,1,0,1,698938.82,False,True,False,False,False,True,False,False,163.5,4,1
3,3,182.3,0.0,15,15.47,1,0,0,1,0,905224.11,False,False,False,False,True,False,False,False,182.3,6,1
3,3,207.2,271.3,17,9.09,0,0,0,1,1,2070121.8,False,False,False,False,False,True,False,False,207.2,6,0
4,4,240.2,581.2,11,2.05,0,0,0,0,1,1112469.47,False,False,True,False,False,True,False,False,240.2,8,0
3,3,206.8,0.0,6,18.57,0,0,1,1,1,805966.34,False,False,False,False,True,False,False,False,206.8,6,1
2,1,187.5,0.0,8,11.74,1,0,0,1,1,1082620.06,False,False,False,False,True,False,False,False,187.5,3,0
3,2,153.6,205.9,24,19.15,0,0,0,0,0,330452.35,True,False,False,False,False,False,False,True,153.6,5,1
3,2,162.0,196.1,7,18.04,0,0,1,0,1,1042233.48,False,False,False,False,False,False,False,True,162.0,5,1
2,2,127.9,278.6,14,3.91,0,0,0,0,1,774466.66,False,False,False,False,True,False,False,True,127.9,4,0
3,3,140.4,328.4,17,4.98,1,0,1,0,1,772413.5,False,True,False,False,False,False,True,False,140.4,6,0
6,6,252.6,446.8,6,5.2,1,0,1,0,0,3052813.62,False,False,False,False,False,False,False,True,252.6,12,0
5,4,245.9,305.4,1,6.96,1,1,1,0,0,1356906.52,False,False,True,False,False,False,False,True,245.9,9,0
2,2,113.3,0.0,7,21.53,0,0,0,0,0,246728.3,True,False,False,False,False,False,False,False,113.3,4,1
3,2,161.8,309.3,11,38.32,0,0,1,1,0,1080549.07,False,False,False,False,False,False,False,True,161.8,5,1
3,3,194.4,0.0,19,7.49,1,0,1,0,0,613884.23,True,False,False,False,False,False,False,False,194.4,6,0
2,1,109.0,238.3,27,0.77,0,0,1,0,0,518341.64,False,True,False,False,False,False,False,True,109.0,3,0
2,2,136.3,290.9,22,22.19,0,0,1,1,0,421593.2,False,False,True,False,False,False,True,False,136.3,4,1
4,4,202.3,444.5,17,4.06,0,0,1,0,0,931505.88,False,True,False,False,False,False,True,False,202.3,8,0
6,6,303.2,505.5,9,22.9,0,0,1,0,0,1074603.64,True,False,False,False,False,False,False,True,303.2,12,1
4,4,248.4,0.0,12,11.47,1,0,1,0,1,1328011.17,False,False,False,False,False,False,False,False,248.4,8,0
3,3,200.0,0.0,6,4.69,0,0,0,1,1,606805.96,False,False,False,True,False,False,False,False,200.0,6,0
2,1,163.4,0.0,15,5.28,1,0,0,0,0,1221218.14,False,False,False,False,False,False,False,False,163.4,3,0
4,3,232.0,435.1,13,28.1,0,1,0,0,1,1415439.79,False,False,False,False,True,True,False,False,232.0,7,1
3,3,165.0,236.6,3,9.81,0,1,1,0,1,1419027.14,False,False,False,False,True,False,False,True,165.0,6,0
1,1,53.7,0.0,12,0.96,1,0,0,1,0,231232.4,True,False,False,False,False,False,False,False,53.7,2,0
3,3,203.2,0.0,0,0.82,1,0,0,1,0,1234519.72,False,True,False,False,False,False,False,False,203.2,6,0
2,2,142.4,0.0,0,5.0,1,0,1,0,1,511340.95,False,False,False,True,False,False,False,False,142.4,4,0
5,5,237.1,380.5,26,2.4,1,0,0,0,0,919962.39,False,False,False,True,False,True,False,False,237.1,10,0
2,1,127.1,0.0,13,1.34,1,0,0,0,0,582152.33,False,False,True,False,False,False,False,False,127.1,3,0
2,2,150.4,334.1,4,9.62,1,0,0,0,1,1556882.21,False,False,False,False,False,True,False,False,150.4,4,0
3,2,156.0,0.0,9,7.34,0,0,1,0,0,1227500.17,False,False,False,False,False,False,False,False,156.0,5,0
2,1,138.7,182.1,7,0.72,1,0,1,1,0,2304547.22,False,False,False,False,False,True,False,False,138.7,3,0
3,3,150.5,0.0,2,43.77,0,0,0,0,0,745553.98,False,False,False,False,False,False,False,False,150.5,6,1
2,1,113.2,173.0,19,41.02,0,0,0,0,1,629169.43,False,False,False,False,False,False,False,True,113.2,3,1
5,5,247.4,422.0,13,3.38,0,0,0,1,0,953651.41,False,False,False,True,False,True,False,False,247.4,10,0
3,2,171.3,417.2,29,4.43,1,1,0,0,1,920626.04,False,True,False,False,False,False,False,True,171.3,5,0
5,5,246.8,0.0,8,40.09,0,0,0,1,1,1343545.15,False,False,False,False,False,False,False,False,246.8,10,1
2,2,120.7,211.8,4,10.1,0,0,0,0,1,642690.51,False,True,False,False,False,False,False,True,120.7,4,0
3,2,112.7,0.0,10,11.69,1,0,1,0,0,313043.58,False,False,False,True,False,False,False,False,112.7,5,0
5,5,262.8,0.0,12,8.74,1,0,0,0,1,899465.26,False,True,False,False,False,False,False,False,262.8,10,0
6,6,332.4,443.6,4,10.44,0,0,0,0,0,3061718.98,False,False,False,False,False,True,False,False,332.4,12,0
4,3,174.9,297.7,8,2.85,1,0,1,0,0,2010931.01,False,False,False,False,False,True,False,False,174.9,7,0
5,5,268.6,0.0,2,6.45,1,0,0,0,1,870122.37,False,False,False,True,False,False,False,False,268.6,10,0
3,2,144.7,0.0,20,0.82,0,0,1,0,0,1184528.01,False,False,False,False,False,False,False,False,144.7,5,0
6,5,293.9,0.0,24,3.19,1,0,1,0,1,823452.55,True,False,False,False,False,False,False,False,293.9,11,0
4,4,207.2,299.7,15,49.09,1,1,1,1,1,1091745.21,False,True,False,False,False,True,False,False,207.2,8,1
4,4,223.9,540.3,7,7.53,0,0,1,1,1,2105678.21,False,False,False,False,False,True,False,False,223.9,8,0
3,2,192.9,330.5,14,3.73,0,0,0,1,0,2047837.19,False,False,False,False,False,False,False,True,192.9,5,0
3,3,159.2,212.3,2,0.75,0,0,0,0,0,1423272.63,False,False,False,False,False,False,True,False,159.2,6,0
2,2,140.2,217.2,17,5.84,1,1,0,0,1,1784239.54,False,False,False,False,False,True,False,False,140.2,4,0
5,5,226.3,332.9,13,7.37,1,0,1,0,0,921111.07,False,False,False,True,False,False,False,True,226.3,10,0
3,3,171.6,341.1,9,4.84,1,1,0,0,1,1469141.47,False,False,False,False,True,True,False,False,171.6,6,0
3,3,158.6,229.5,14,22.24,0,0,1,1,0,1148345.44,False,False,False,False,False,True,False,False,158.6,6,1
2,2,106.0,217.6,23,33.93,1,1,1,0,1,948216.23,False,False,False,False,False,True,False,False,106.0,4,1
3,2,180.7,259.1,1,7.98,0,0,1,0,0,602728.21,True,False,False,False,False,False,True,False,180.7,5,0
3,2,152.1,325.7,12,3.15,0,0,1,0,0,1124383.05,False,True,False,False,False,True,False,False,152.1,5,0
4,4,217.9,469.7,3,1.86,0,0,0,0,1,1108261.08,False,False,False,True,False,True,False,False,217.9,8,0
3,3,173.5,0.0,5,0.76,1,0,0,1,0,1481128.87,False,False,False,False,False,False,False,False,173.5,6,0
4,4,178.1,220.3,16,3.19,0,0,0,0,0,1282280.39,False,False,False,False,True,False,False,True,178.1,8,0
5,4,208.1,0.0,8,6.23,1,0,0,0,0,1662004.38,False,False,False,False,False,False,False,False,208.1,9,0
5,5,257.9,588.7,18,14.79,1,0,1,1,0,2182987.91,False,False,False,False,False,True,False,False,257.9,10,0
3,2,163.3,306.6,20,1.14,0,0,0,1,0,1063839.23,False,False,False,False,True,False,False,True,163.3,5,0
3,2,197.7,345.1,16,5.98,0,0,0,1,1,1257112.37,False,False,False,False,True,True,False,False,197.7,5,0
2,2,149.2,225.0,13,8.73,0,1,1,0,0,1557830.96,False,False,False,False,False,True,False,False,149.2,4,0
5,5,233.1,0.0,28,6.9,0,0,1,1,1,455586.76,False,False,False,True,False,False,False,False,233.1,10,0
4,3,184.3,359.1,26,3.53,0,0,1,0,1,888653.84,True,False,False,False,False,True,False,False,184.3,7,0
2,1,132.0,174.8,3,0.83,1,0,1,0,1,933903.08,True,False,False,False,False,True,False,False,132.0,3,0
4,3,215.4,300.9,12,1.3,0,1,1,1,0,1497706.02,False,True,False,False,False,False,False,True,215.4,7,0
3,3,173.0,380.9,11,4.05,0,0,0,0,1,1573643.17,False,False,False,False,False,False,False,True,173.0,6,0
4,3,195.2,409.2,29,4.01,1,0,1,0,0,1496426.34,False,False,False,False,True,False,False,True,195.2,7,0
2,2,187.3,0.0,17,10.26,0,0,0,0,0,659452.24,False,True,False,False,False,False,False,False,187.3,4,0
2,2,123.9,185.1,4,7.14,0,0,0,1,1,804888.98,False,True,False,False,False,True,False,False,123.9,4,0
3,2,172.0,0.0,6,35.18,1,0,0,0,0,483457.51,False,False,True,False,False,False,False,False,172.0,5,1
2,2,120.3,0.0,5,12.81,0,0,0,0,1,675380.11,False,False,False,False,False,False,False,False,120.3,4,0
4,3,231.3,494.2,3,2.15,0,0,0,0,0,2548198.7,False,False,False,False,False,False,True,False,231.3,7,0
3,2,194.8,0.0,25,0.83,1,0,0,0,1,781514.94,False,True,False,False,False,False,False,False,194.8,5,0
4,3,224.0,0.0,4,10.31,1,0,0,1,1,1807262.2,False,False,False,False,False,False,False,False,224.0,7,0
3,3,178.3,283.1,14,3.83,1,1,1,0,1,1169136.06,True,False,False,False,False,True,False,False,178.3,6,0
3,3,165.1,223.2,7,0.76,1,0,0,0,0,1065189.77,False,False,True,False,False,False,False,True,165.1,6,0
1,1,135.7,240.0,11,1.43,1,0,0,0,0,953590.27,False,False,True,False,False,True,False,False,135.7,2,0
3,3,173.5,350.9,22,12.24,1,0,1,0,1,570589.62,True,False,False,False,False,True,False,False,173.5,6,0
5,4,278.3,0.0,10,9.02,0,0,0,0,0,709245.36,True,False,False,False,False,False,False,False,278.3,9,0
3,2,252.6,0.0,13,1.74,0,0,0,0,1,807489.66,True,False,False,False,False,False,False,False,252.6,5,0
4,3,196.0,452.5,17,34.33,0,0,1,0,0,731852.56,False,True,False,False,False,True,False,False,196.0,7,1
2,1,153.1,365.9,14,1.7,0,0,1,0,0,436938.72,True,False,False,False,False,False,True,False,153.1,3,0
6,5,265.9,401.8,20,16.82,1,0,0,1,0,2205029.28,False,False,False,False,False,True,False,False,265.9,11,1
3,3,185.1,234.0,2,3.15,1,1,1,0,1,1631797.04,False,False,True,False,False,True,False,False,185.1,6,0
2,2,164.9,245.3,10,5.6,1,0,1,1,1,1808777.95,False,False,False,False,False,False,False,True,164.9,4,0
3,3,201.9,361.0,19,5.14,0,0,1,1,1,1961896.18,False,False,False,False,False,True,False,False,201.9,6,0
3,2,142.7,259.0,5,3.77,0,0,1,0,1,1910688.02,False,False,False,False,False,True,False,False,142.7,5,0
4,3,168.9,323.8,22,9.12,0,0,1,0,0,643574.28,True,False,False,False,False,False,True,False,168.9,7,0
2,1,146.5,254.2,13,12.11,1,0,0,0,0,672743.81,True,False,False,False,False,True,False,False,146.5,3,0
2,2,134.1,0.0,6,4.84,1,0,0,1,0,1127571.34,False,False,False,False,False,False,False,False,134.1,4,0
4,3,215.7,0.0,2,9.08,0,0,0,0,0,1318767.16,False,False,False,False,True,False,False,False,215.7,7,0
5,5,229.5,0.0,15,2.1,1,0,0,0,0,1380385.73,False,False,False,False,False,False,False,False,229.5,10,0
2,2,159.9,333.2,12,18.07,0,0,0,0,1,549618.69,False,True,False,False,False,False,False,True,159.9,4,1
4,4,231.2,332.9,6,16.44,0,0,1,0,0,2125960.14,False,False,False,False,False,False,False,True,231.2,8,1
6,5,336.2,584.4,4,2.47,0,0,1,0,1,2282017.44,False,True,False,False,False,False,False,True,336.2,11,0
2,1,150.8,245.6,12,5.89,0,0,0,1,1,1302175.73,False,False,False,False,True,True,False,False,150.8,3,0
2,1,141.9,314.2,0,16.98,0,0,1,0,1,1130232.35,False,False,False,False,False,False,False,True,141.9,3,1
4,3,237.4,0.0,18,4.48,1,0,1,1,0,1730092.71,False,False,False,False,False,False,False,False,237.4,7,0
5,5,291.3,0.0,8,7.32,1,0,0,0,0,2610725.95,False,False,False,False,False,False,False,False,291.3,10,0
3,3,128.6,0.0,1,35.94,0,0,0,1,1,697112.24,False,False,False,False,False,False,False,False,128.6,6,1
3,3,137.7,290.2,24,6.38,1,0,1,1,0,729306.31,False,True,False,False,False,False,True,False,137.7,6,0
3,3,166.3,392.1,12,9.03,1,0,1,1,1,2180079.51,False,False,False,False,False,True,False,False,166.3,6,0
3,3,202.1,321.7,3,12.32,0,0,1,0,1,712530.27,False,False,False,True,False,False,False,True,202.1,6,0
3,2,160.3,0.0,15,10.47,0,0,0,0,1,321184.46,True,False,False,False,False,False,False,False,160.3,5,0
6,5,311.1,752.1,12,18.59,1,1,1,0,1,2102524.88,False,True,False,False,False,True,False,False,311.1,11,1
2,1,86.9,175.4,22,2.17,0,0,1,0,1,440288.08,False,False,True,False,False,True,False,False,86.9,3,0
4,3,172.8,0.0,0,3.24,1,0,0,1,0,1724878.39,False,False,False,False,False,False,False,False,172.8,7,0
2,2,93.3,156.0,18,2.48,0,0,1,1,1,482262.46,False,True,False,False,False,True,False,False,93.3,4,0
3,2,184.8,330.1,20,13.8,0,0,1,0,1,1440576.47,False,False,False,False,False,True,False,False,184.8,5,0
2,2,150.7,0.0,1,9.7,1,0,0,0,1,1010236.87,False,False,False,False,False,False,False,False,150.7,4,0
4,4,210.1,428.6,4,9.7,1,0,0,0,0,2330522.32,False,False,False,False,False,False,False,True,210.1,8,0
1,1,80.1,139.9,7,6.48,0,0,1,0,1,590760.73,False,False,False,False,True,False,False,True,80.1,2,0
4,4,177.9,0.0,3,5.53,0,0,1,0,0,753311.82,False,True,False,False,False,False,False,False,177.9,8,0
4,4,179.4,217.0,5,4.51,0,0,0,0,1,606040.56,False,False,False,True,False,False,True,False,179.4,8,0
3,3,150.1,0.0,25,6.78,1,0,0,0,0,897438.66,False,False,False,False,False,False,False,False,150.1,6,0
4,4,220.3,0.0,4,1.04,0,0,0,0,0,991297.21,False,False,True,False,False,False,False,False,220.3,8,0
3,3,169.6,0.0,21,1.09,1,0,1,1,0,1449127.36,False,False,False,False,False,False,False,False,169.6,6,0
2,2,117.6,293.7,16,6.23,1,0,1,0,0,681717.95,False,False,True,False,False,True,False,False,117.6,4,0
5,5,251.3,521.6,17,6.1,1,1,0,0,1,2135228.49,False,False,False,False,True,True,False,False,251.3,10,0
3,2,175.0,0.0,28,10.94,0,0,1,1,1,566089.69,False,True,False,False,False,False,False,False,175.0,5,0
3,3,200.1,0.0,3,11.94,0,0,1,1,1,1255357.89,False,True,False,False,False,False,False,False,200.1,6,0
3,3,210.7,431.2,2,0.86,1,0,0,0,1,1006159.94,True,False,False,False,False,False,True,False,210.7,6,0
3,2,133.9,277.4,0,2.32,0,0,0,1,0,1384355.96,False,False,False,False,False,False,True,False,133.9,5,0
3,2,190.0,295.2,28,2.1,1,0,1,0,0,662238.43,True,False,False,False,False,False,False,True,190.0,5,0
5,5,274.2,0.0,9,8.01,1,0,0,0,1,1752705.82,False,False,False,False,True,False,False,False,274.2,10,0
1,1,138.9,272.0,6,5.56,1,0,1,1,1,1300095.64,False,True,False,False,False,True,False,False,138.9,2,0
2,2,167.3,233.6,25,0.64,0,0,0,0,1,1326991.14,False,False,False,False,False,False,False,True,167.3,4,0
2,1,131.7,317.6,13,3.11,0,1,0,1,1,1634898.97,False,False,False,False,False,True,False,False,131.7,3,0
5,5,218.9,389.9,14,3.86,0,0,1,0,1,1112845.54,True,False,False,False,False,True,False,False,218.9,10,0
3,2,174.2,0.0,6,4.59,0,0,1,0,1,798960.61,False,True,False,False,False,False,False,False,174.2,5,0
3,3,174.3,315.5,1,2.45,1,0,1,0,1,2299305.48,False,False,False,False,False,True,False,False,174.3,6,0
3,2,159.7,0.0,1,24.61,0,0,1,1,0,570574.63,False,False,False,False,True,False,False,False,159.7,5,1
3,2,149.8,241.4,13,14.19,1,0,1,1,0,650963.5,True,False,False,False,False,False,True,False,149.8,5,0
4,3,229.7,560.6,25,11.37,0,0,1,0,0,1108856.18,False,False,False,False,True,False,True,False,229.7,7,0
3,2,154.8,281.5,18,0.89,0,0,1,0,0,585998.62,False,False,False,True,False,True,False,False,154.8,5,0
6,5,249.9,0.0,14,7.12,1,0,0,0,1,870958.09,False,False,True,False,False,False,False,False,249.9,11,0
2,2,159.1,0.0,2,31.46,0,0,0,0,0,812491.45,False,False,False,False,False,False,False,False,159.1,4,1
5,5,298.3,560.3,6,4.69,0,0,1,1,0,2123515.32,False,True,False,False,False,False,False,True,298.3,10,0
5,5,235.8,0.0,13,6.7,1,0,0,0,0,1101939.01,False,True,False,False,False,False,False,False,235.8,10,0
6,5,269.8,615.0,18,4.9,0,0,1,0,1,884609.55,True,False,False,False,False,False,True,False,269.8,11,0
6,5,314.6,750.6,14,1.86,0,0,1,0,1,1026668.19,False,False,False,True,False,False,True,False,314.6,11,0
3,3,192.5,0.0,1,9.39,0,0,1,0,0,1636621.47,False,False,False,False,False,False,False,False,192.5,6,0
4,3,188.0,243.6,10,2.63,0,0,1,0,1,1259193.42,False,True,False,False,False,True,False,False,188.0,7,0
3,2,183.2,442.7,28,20.74,0,0,1,1,1,722817.24,False,True,False,False,False,True,False,False,183.2,5,1
3,2,201.9,327.8,19,9.91,0,0,1,0,1,879673.01,False,False,True,False,False,False,True,False,201.9,5,0
6,5,284.3,469.9,25,15.7,0,1,1,0,0,1799331.47,False,False,False,False,False,True,False,False,284.3,11,1
1,1,117.4,260.4,3,4.19,0,1,1,0,1,1663534.89,False,False,False,False,False,False,False,True,117.4,2,0
3,2,125.1,0.0,8,0.77,0,0,0,0,1,945319.98,False,False,False,False,False,False,False,False,125.1,5,0
1,1,96.0,0.0,7,29.75,1,0,0,0,1,334432.62,False,True,False,False,False,False,False,False,96.0,2,1
6,6,293.8,548.4,14,17.95,0,0,0,1,0,1908795.85,False,False,False,False,False,True,False,False,293.8,12,1
1,1,116.6,242.9,14,15.02,1,0,1,1,0,455459.44,True,False,False,False,False,True,False,False,116.6,2,1
5,4,266.6,607.3,28,2.82,0,1,0,1,0,1750889.99,False,False,False,False,True,False,False,True,266.6,9,0
3,3,178.4,372.9,22,1.49,0,0,1,1,0,929726.24,False,False,True,False,False,False,True,False,178.4,6,0
2,2,118.2,149.6,14,3.44,1,0,0,0,0,683382.85,False,True,False,False,False,False,False,True,118.2,4,0
4,4,218.4,0.0,1,1.93,0,0,0,1,0,1175042.66,False,True,False,False,False,False,False,False,218.4,8,0
2,1,99.8,190.2,18,10.15,0,1,0,0,1,699565.21,False,False,False,False,False,False,False,True,99.8,3,0
3,3,125.3,0.0,23,2.67,1,0,0,0,0,452104.53,False,True,False,False,False,False,False,False,125.3,6,0
4,4,220.2,0.0,22,19.69,1,0,1,1,0,479000.06,True,False,False,False,False,False,False,False,220.2,8,1
4,4,215.5,406.1,16,1.19,1,0,1,1,0,1474143.61,False,False,False,False,True,False,True,False,215.5,8,0
4,3,230.8,0.0,8,3.71,0,0,1,0,1,1475141.07,False,False,False,False,True,False,False,False,230.8,7,0
4,4,194.8,391.0,12,16.02,1,0,0,1,1,917870.63,False,True,False,False,False,False,False,True,194.8,8,1
3,3,160.3,354.5,24,8.67,0,0,1,0,1,512243.96,True,False,False,False,False,False,False,True,160.3,6,0
4,3,193.6,331.0,14,6.5,0,0,0,1,1,1669004.1,False,False,False,False,False,False,True,False,193.6,7,0
5,5,256.8,0.0,21,3.21,1,0,0,0,1,2255949.95,False,False,False,False,False,False,False,False,256.8,10,0
4,3,193.5,331.4,0,1.36,0,0,0,1,1,1179147.08,False,True,False,False,False,False,True,False,193.5,7,0
